numpy.disp,numpy.lib.function_base,numpy,False
numpy.flip,numpy,numpy,True
numpy.rot90,numpy,numpy,True
numpy.extract,numpy,numpy,True
numpy.place,numpy,numpy,True
numpy.vectorize,numpy,numpy,True
numpy.asarray_chkfinite,numpy,numpy,True
numpy.average,numpy,numpy,True
numpy.bincount,numpy,numpy,True
numpy.digitize,numpy,numpy,True
numpy.cov,numpy,numpy,True
numpy.corrcoef,numpy,numpy,True
numpy.msort,numpy,numpy,True
numpy.median,numpy,numpy,True
numpy.sinc,numpy,numpy,True
numpy.hamming,numpy,numpy,True
numpy.hanning,numpy,numpy,True
numpy.bartlett,numpy,numpy,True
numpy.blackman,numpy,numpy,True
numpy.kaiser,numpy,numpy,True
numpy.trapz,numpy,numpy,True
numpy.i0,numpy,numpy,True
numpy.add_newdoc,numpy.core.function_base,numpy,False
numpy.add_docstring,numpy.core._multiarray_umath,numpy,False
numpy.meshgrid,numpy,numpy,True
numpy.delete,numpy,numpy,True
numpy.insert,numpy,numpy,True
numpy.append,numpy,numpy,True
numpy.interp,numpy,numpy,True
numpy.add_newdoc_ufunc,numpy.core._multiarray_umath,numpy,False
numpy.quantile,numpy,numpy,True
numpy.column_stack,numpy,numpy,True
numpy.row_stack,numpy,numpy,True
numpy.dstack,numpy,numpy,True
numpy.array_split,numpy,numpy,True
numpy.split,numpy,numpy,True
numpy.hsplit,numpy,numpy,True
numpy.vsplit,numpy,numpy,True
numpy.dsplit,numpy,numpy,True
numpy.apply_over_axes,numpy,numpy,True
numpy.expand_dims,numpy,numpy,True
numpy.apply_along_axis,numpy,numpy,True
numpy.kron,numpy,numpy,True
numpy.tile,numpy,numpy,True
numpy.get_array_wrap,numpy.lib.shape_base,numpy,False
numpy.take_along_axis,numpy,numpy,True
numpy.put_along_axis,numpy,numpy,True
numpy.broadcast_to,numpy,numpy,True
numpy.broadcast_arrays,numpy,numpy,True
numpy.broadcast_shapes,numpy,numpy,True
numpy.diag,numpy,numpy,True
numpy.diagflat,numpy,numpy,True
numpy.eye,numpy,numpy,True
numpy.fliplr,numpy,numpy,True
numpy.flipud,numpy,numpy,True
numpy.tri,numpy,numpy,True
numpy.triu,numpy,numpy,True
numpy.tril,numpy,numpy,True
numpy.vander,numpy,numpy,True
numpy.histogram2d,numpy,numpy,True
numpy.mask_indices,numpy,numpy,True
numpy.tril_indices,numpy,numpy,True
numpy.tril_indices_from,numpy,numpy,True
numpy.triu_indices,numpy,numpy,True
numpy.triu_indices_from,numpy,numpy,True
numpy.fix,numpy,numpy,True
numpy.isneginf,numpy,numpy,True
numpy.isposinf,numpy,numpy,True
numpy.pad,numpy,numpy,True
numpy.poly,numpy,numpy,True
numpy.roots,numpy,numpy,True
numpy.polyint,numpy,numpy,True
numpy.polyder,numpy,numpy,True
numpy.polyadd,numpy,numpy,True
numpy.polysub,numpy,numpy,True
numpy.polymul,numpy,numpy,True
numpy.polydiv,numpy,numpy,True
numpy.polyval,numpy,numpy,True
numpy.poly1d,numpy,numpy,True
numpy.polyfit,numpy,numpy,True
numpy.RankWarning,numpy,numpy,True
numpy.issubclass_,numpy,numpy,True
numpy.issubsctype,numpy,numpy,True
numpy.deprecate,numpy.lib.utils,numpy,False
numpy.deprecate_with_doc,numpy.lib.utils,numpy,False
numpy.get_include,numpy.lib.utils,numpy,False
numpy.info,numpy,numpy,True
numpy.source,numpy,numpy,True
numpy.who,numpy.lib.utils,numpy,False
numpy.lookfor,numpy,numpy,True
numpy.byte_bounds,numpy.lib.utils,numpy,False
numpy.safe_eval,numpy.lib.utils,numpy,False
numpy.show_runtime,numpy.lib.utils,numpy,False
numpy.ediff1d,numpy,numpy,True
numpy.intersect1d,numpy,numpy,True
numpy.setxor1d,numpy,numpy,True
numpy.union1d,numpy,numpy,True
numpy.setdiff1d,numpy,numpy,True
numpy.unique,numpy,numpy,True
numpy.in1d,numpy,numpy,True
numpy.isin,numpy,numpy,True
numpy.savetxt,numpy,numpy,True
numpy.loadtxt,numpy,numpy,True
numpy.genfromtxt,numpy,numpy,True
numpy.recfromtxt,numpy.lib.npyio,numpy,False
numpy.recfromcsv,numpy.lib.npyio,numpy,False
numpy.load,numpy,numpy,True
numpy.save,numpy,numpy,True
numpy.savez,numpy,numpy,True
numpy.savez_compressed,numpy,numpy,True
numpy.packbits,numpy,numpy,True
numpy.unpackbits,numpy,numpy,True
numpy.fromregex,numpy,numpy,True
numpy.DataSource,numpy,numpy,True
numpy.nansum,numpy,numpy,True
numpy.nanmax,numpy,numpy,True
numpy.nanmin,numpy,numpy,True
numpy.nanargmax,numpy,numpy,True
numpy.nanargmin,numpy,numpy,True
numpy.nanmean,numpy,numpy,True
numpy.nanmedian,numpy,numpy,True
numpy.nanpercentile,numpy,numpy,True
numpy.nanvar,numpy,numpy,True
numpy.nanstd,numpy,numpy,True
numpy.nanprod,numpy,numpy,True
numpy.nancumsum,numpy,numpy,True
numpy.nancumprod,numpy,numpy,True
numpy.nanquantile,numpy,numpy,True
numpy.histogram,numpy,numpy,True
numpy.histogramdd,numpy,numpy,True
numpy.histogram_bin_edges,numpy,numpy,True
numpy.matrix,numpy,numpy,True
numpy.bmat,numpy,numpy,True
numpy.mat,numpy,numpy,True
numpy.asmatrix,numpy,numpy,True
numpy.abs,,numpy,True
numpy.__getattr__,numpy,numpy,True
numpy.__dir__,numpy,numpy,True
